Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
874,19,30,0,0,1.2,89.54,10,0.0
874,20,0,0,0,1.2,87.61,9,0.0
874,20,30,0,0,0.9,93.84,9,0.0
874,21,0,0,0,0.7,93.0,9,0.0
874,21,30,0,0,0.6,93.01,8,0.0
874,22,0,0,0,0.6,90.49,8,0.0
874,22,30,0,0,0.6,96.95,8,0.0
874,23,0,0,0,0.6,96.2,8,0.0
874,23,30,0,0,0.6,100.0,7,0.0
875,0,0,0,0,0.7,100.0,7,0.0
875,0,30,0,0,0.3,100.0,7,0.0
875,1,0,0,0,0.1,99.13,7,0.0
875,1,30,0,0,0.1,100.0,6,0.0
875,2,0,0,0,0.1,100.0,6,0.0
875,2,30,0,0,0.3,100.0,6,0.0
875,3,0,0,0,0.5,100.0,6,0.0
875,3,30,0,0,1.1,100.0,5,0.0
875,4,0,0,0,1.8,100.0,5,0.0
875,4,30,0,0,1.7,100.0,5,0.0
875,5,0,16,0,1.7,100.0,5,1.50148353
875,5,30,56,65,1.5,96.3,5,6.099776841000001
875,6,0,99,127,1.4,91.35,6,12.10557791
875,6,30,133,199,1.4,85.23,7,18.67429092
875,7,0,158,372,1.4,81.58,9,29.65299606
875,7,30,199,394,1.8,71.21,11,37.62844948
875,8,0,269,284,2.2,60.48,13,41.19333217
875,8,30,326,230,2.6,56.6,14,45.1338838
875,9,0,136,833,3.1,47.33,16,70.93651988
875,9,30,141,854,3.4,44.37,17,77.78535528
875,10,0,142,877,3.8,39.97,18,83.69574697
875,10,30,368,585,4.1,37.5,19,83.78865527
875,11,0,94,0,4.4,33.86,20,8.8197615
875,11,30,437,45,4.7,31.8,20,45.037079999999996
875,12,0,502,361,5.0,29.01,21,79.18932852
875,12,30,503,124,5.1,29.0,21,58.26608177
875,13,0,352,24,5.3,28.14,22,35.18444522
875,13,30,454,407,5.3,28.13,22,76.74900317
875,14,0,352,31,5.3,27.21,22,35.55974597
875,14,30,354,396,5.0,28.95,21,62.86356648
875,15,0,304,440,4.7,27.76,21,58.82903908
875,15,30,206,627,4.2,27.75,21,58.35990798
875,16,0,12,0,3.8,27.22,21,1.125914624
875,16,30,93,774,3.2,28.97,20,45.13090725
875,17,0,82,727,2.6,32.39,19,35.748575200000005
875,17,30,72,647,1.9,36.75,17,26.08483567
875,18,0,56,553,1.3,52.09,16,16.98347897
875,18,30,40,382,1.2,59.35,14,8.445009443
875,19,0,16,132,1.2,64.47,12,1.970545521
875,19,30,0,0,1.2,68.98,11,0.0
875,20,0,0,0,1.2,69.98,10,0.0
875,20,30,0,0,1.2,74.94,9,0.0
875,21,0,0,0,1.3,74.12,8,0.0
875,21,30,0,0,1.9,79.43,7,0.0
875,22,0,0,0,2.6,86.98,7,0.0
875,22,30,0,0,3.0,93.34,6,0.0
875,23,0,0,0,3.4,94.96,6,0.0
875,23,30,0,0,4.2,100.0,5,0.0
876,0,0,0,0,5.0,98.63,5,0.0
876,0,30,0,0,4.9,100.0,4,0.0
876,1,0,0,0,4.8,100.0,4,0.0
876,1,30,0,0,4.2,100.0,4,0.0
876,2,0,0,0,3.6,99.24,4,0.0
876,2,30,0,0,2.9,99.23,3,0.0
876,3,0,0,0,2.2,97.47,3,0.0
876,3,30,0,0,1.7,97.46,3,0.0
876,4,0,0,0,1.2,95.68,3,0.0
876,4,30,0,0,1.1,95.7,4,0.0
876,5,0,21,95,1.1,92.26,5,2.439910736
876,5,30,52,303,1.3,85.99,6,9.008802167999999
876,6,0,82,415,1.5,74.49,8,16.9849724
876,6,30,103,527,1.9,69.56,9,26.08712944
876,7,0,133,563,2.3,65.11,10,34.90757372
876,7,30,200,390,2.5,65.12,10,37.62886306
876,8,0,16,0,2.7,66.04,10,1.50140102
876,8,30,307,326,2.9,66.06,10,49.4523961
876,9,0,365,258,3.1,62.83,11,52.36078507
876,9,30,400,304,3.1,62.83,11,60.52456338
876,10,0,437,268,3.1,58.22,12,62.58827917
876,10,30,428,378,3.0,58.22,12,72.06566477
876,11,0,379,29,2.9,53.14,13,38.09679467
876,11,30,226,16,2.9,53.14,13,22.70794165
876,12,0,155,10,2.9,48.71,14,15.57635075
876,12,30,196,14,3.0,48.72,14,19.70502203
876,13,0,468,376,3.1,48.18,14,76.56808561
876,13,30,431,467,3.2,51.48,13,79.66546471
876,14,0,155,10,3.3,50.79,13,15.38885302
876,14,30,409,145,3.4,50.8,13,49.26309655
876,15,0,353,84,3.6,49.78,13,38.94130489
876,15,30,196,12,3.6,53.21,12,19.142442199999998
876,16,0,240,394,3.7,51.66,12,44.19652097
876,16,30,198,370,3.5,51.67,11,36.03322843
876,17,0,162,42,3.3,49.94,11,16.89057583
876,17,30,121,32,2.5,53.42,10,12.38655842
876,18,0,81,19,1.8,62.38,10,7.976192919
876,18,30,43,0,1.3,71.55,8,4.03510394
876,19,0,10,0,0.8,81.56,7,0.938406579
876,19,30,0,0,0.7,87.51,6,0.0
876,20,0,0,0,0.7,80.71,6,0.0
876,20,30,0,0,0.7,86.63,5,0.0
876,21,0,0,0,0.8,83.3,5,0.0
876,21,30,0,0,0.9,89.44,4,0.0
876,22,0,0,0,1.0,87.24,4,0.0
876,22,30,0,0,1.1,87.24,3,0.0
876,23,0,0,0,1.2,84.56,3,0.0
876,23,30,0,0,1.2,90.82,3,0.0
877,0,0,0,0,1.4,87.87,3,0.0
877,0,30,0,0,1.5,87.86,3,0.0
877,1,0,0,0,1.6,85.05,3,0.0
877,1,30,0,0,1.6,85.03,2,0.0
877,2,0,0,0,1.7,82.56,2,0.0
877,2,30,0,0,1.7,82.56,2,0.0
877,3,0,0,0,1.8,80.5,2,0.0
877,3,30,0,0,1.8,86.52,2,0.0
877,4,0,0,0,1.9,84.47,2,0.0
877,4,30,0,0,2.0,78.61,3,0.0
877,5,0,22,138,2.1,71.05,5,2.721438898
877,5,30,47,380,2.6,61.76,7,9.665587761
877,6,0,65,539,3.1,53.23,9,18.29852605
877,6,30,79,649,3.2,49.73,10,27.77591887
877,7,0,91,720,3.3,44.07,12,37.3465294
877,7,30,100,778,3.2,41.23,13,46.91723481
877,8,0,109,817,3.2,40.01,14,56.11239607
877,8,30,116,850,3.1,37.47,14,64.74507239
877,9,0,122,874,3.0,35.97,15,72.62628292
877,9,30,126,894,2.9,35.96,16,79.47517505
877,10,0,129,910,2.9,34.2,17,85.38561315
877,10,30,132,920,2.8,34.19,17,89.98330002
877,11,0,120,947,2.8,32.5,18,93.73548344
877,11,30,122,950,2.8,32.49,18,95.70589901
877,12,0,123,949,2.8,30.79,18,96.26887488
877,12,30,122,947,2.7,30.78,18,95.33058175
877,13,0,123,939,2.7,31.05,19,93.07765512
877,13,30,121,931,2.6,31.04,19,89.41835215
877,14,0,124,910,2.6,31.28,19,84.35162496
877,14,30,370,353,2.5,31.27,18,61.27054123
877,15,0,117,869,2.5,31.53,18,71.12261906
877,15,30,112,841,2.3,33.59,18,63.14712748
877,16,0,107,803,2.2,34.3,18,54.32717208
877,16,30,99,757,2.0,36.56,17,45.13239552
877,17,0,93,685,1.9,38.05,16,35.37442856
877,17,30,81,603,1.5,40.59,15,25.8977443
877,18,0,66,483,1.1,55.5,14,16.60851857
877,18,30,46,321,1.0,63.31,13,8.351267797
877,19,0,18,97,0.9,69.13,12,2.064381022
877,19,30,0,0,0.9,73.94,11,0.0
877,20,0,0,0,1.0,69.94,10,0.0
877,20,30,0,0,0.9,74.85,9,0.0
877,21,0,0,0,0.9,70.8,9,0.0
877,21,30,0,0,0.7,75.8,9,0.0
877,22,0,0,0,0.6,72.2,9,0.0
877,22,30,0,0,0.4,77.34,8,0.0
877,23,0,0,0,0.2,76.11,8,0.0
877,23,30,0,0,0.4,81.56,7,0.0
878,0,0,0,0,0.6,81.42,7,0.0
878,0,30,0,0,0.7,87.29,6,0.0
878,1,0,0,0,0.9,85.88,5,0.0
878,1,30,0,0,0.9,92.13,5,0.0
878,2,0,0,0,1.0,89.97,5,0.0
878,2,30,0,0,1.0,89.96,4,0.0
878,3,0,0,0,1.0,87.63,4,0.0
878,3,30,0,0,1.0,87.62,4,0.0
878,4,0,0,0,1.1,85.22,4,0.0
878,4,30,0,0,1.0,79.43,5,0.0
878,5,0,21,148,0.9,81.52,6,2.815250678
878,5,30,46,378,0.9,76.07,8,9.571641903
878,6,0,64,535,1.0,67.51,10,18.1106498
878,6,30,77,642,0.7,63.09,11,27.49410399
878,7,0,88,719,0.5,52.93,13,37.0646155
878,7,30,97,775,0.7,49.54,14,46.54138537
878,8,0,103,820,0.9,41.36,16,55.82966842
878,8,30,109,853,1.1,41.34,16,64.36832359
878,9,0,115,878,1.3,37.79,17,72.24936498
878,9,30,119,897,1.5,35.44,17,79.09898009999999
878,10,0,407,449,1.8,33.2,18,74.40664501
878,10,30,413,46,2.0,33.19,18,42.6923373
878,11,0,451,367,2.3,33.86,19,74.40582713
878,11,30,126,934,2.5,33.86,19,94.76656419
878,12,0,411,34,2.7,35.16,19,41.65975693
878,12,30,463,360,2.7,37.45,18,75.34493814
878,13,0,138,7,2.8,39.5,18,13.60525035
878,13,30,73,0,2.8,42.1,17,6.849615121
878,14,0,319,615,2.9,44.48,17,79.19281044
878,14,30,352,467,2.9,47.44,16,68.21540999
878,15,0,146,802,3.0,50.12,15,69.34214868
878,15,30,324,138,2.9,53.48,14,39.12854375
878,16,0,14,0,2.9,59.89,14,1.313668136
878,16,30,225,211,2.5,63.97,13,31.15304392
878,17,0,184,189,2.2,66.02,13,24.58463104
878,17,30,91,555,1.9,70.56,12,25.42942077
878,18,0,70,466,1.6,75.73,12,16.70271918
878,18,30,48,310,1.3,80.98,11,8.539124446
878,19,0,24,0,1.0,86.41,10,2.25210153
878,19,30,0,0,1.0,92.51,9,0.0
878,20,0,0,0,1.1,88.9,9,0.0
878,20,30,0,0,1.2,95.23,8,0.0
878,21,0,0,0,1.3,92.84,8,0.0
878,21,30,0,0,1.3,92.83,8,0.0
878,22,0,0,0,1.3,90.68,8,0.0
878,22,30,0,0,1.3,90.67,7,0.0
878,23,0,0,0,1.3,88.8,7,0.0
878,23,30,0,0,1.3,95.15,7,0.0
879,0,0,0,0,1.3,93.48,7,0.0
879,0,30,0,0,1.3,93.47,7,0.0
879,1,0,0,0,1.3,91.87,7,0.0
879,1,30,0,0,1.4,91.86,7,0.0
879,2,0,0,0,1.5,90.66,7,0.0
879,2,30,0,0,1.6,97.21,6,0.0
879,3,0,0,0,1.7,95.81,6,0.0
879,3,30,0,0,1.8,100.0,5,0.0
879,4,0,0,0,1.9,100.0,5,0.0
879,4,30,0,0,2.3,93.6,6,0.0
879,5,0,22,167,2.7,89.18,7,2.909060394
879,5,30,45,402,3.0,77.69,9,9.853052488
879,6,0,61,565,3.4,68.43,11,18.57963341
879,6,30,73,670,2.9,59.88,13,27.96267195
879,7,0,82,749,2.4,49.38,15,37.72062756
879,7,30,90,803,2.3,46.27,16,47.29101325
879,8,0,96,846,2.2,37.98,17,56.57969751
879,8,30,101,877,2.5,35.64,18,65.21137236
879,9,0,107,899,2.9,32.31,19,72.99840291
879,9,30,110,917,3.1,32.3,20,79.94081700000001
879,10,0,116,927,3.4,30.06,21,85.66333759999999
879,10,30,118,937,3.4,30.05,21,90.26082232
879,11,0,118,946,3.5,28.15,22,93.54371169
879,11,30,119,949,3.5,28.14,22,95.51404062
879,12,0,123,944,3.6,26.4,22,95.88934137
879,12,30,123,941,3.6,26.39,22,95.04491468
879,13,0,124,933,3.6,26.55,23,92.698266
879,13,30,122,924,3.5,26.55,22,89.13392789
879,14,0,127,898,3.4,26.93,22,83.97354259
879,14,30,124,881,3.0,28.64,22,77.9687306
879,15,0,125,849,2.8,29.25,22,70.650366
879,15,30,119,821,2.5,31.12,21,62.67591404
879,16,0,114,780,2.2,31.84,20,53.95066875
879,16,30,106,734,2.1,33.89,19,44.8499185
879,17,0,100,659,2.0,37.92,19,35.2794338
879,17,30,87,577,1.7,40.4,18,25.89689032
879,18,0,70,472,1.4,53.7,17,16.88946194
879,18,30,48,315,1.2,61.12,15,8.632581433
879,19,0,25,0,1.2,69.22,13,2.345861741
879,19,30,0,0,1.2,73.99,12,0.0
879,20,0,0,0,1.2,69.75,12,0.0
879,20,30,0,0,1.2,74.59,11,0.0
879,21,0,0,0,1.2,73.84,11,0.0
879,21,30,0,0,1.2,73.83,10,0.0
879,22,0,0,0,1.3,74.93,10,0.0
879,22,30,0,0,1.4,80.15,10,0.0
879,23,0,0,0,1.6,81.44,10,0.0
879,23,30,0,0,1.7,87.15,9,0.0
880,0,0,0,0,1.8,86.71,9,0.0
880,0,30,0,0,1.8,92.85,8,0.0
880,1,0,0,0,1.8,90.55,8,0.0
880,1,30,0,0,1.8,90.53,8,0.0
880,2,0,0,0,1.8,87.48,8,0.0
880,2,30,0,0,1.8,93.72,7,0.0
880,3,0,0,0,1.8,90.35,7,0.0
880,3,30,0,0,1.8,90.34,7,0.0
880,4,0,0,0,1.8,86.82,7,0.0
880,4,30,0,0,1.9,81.0,8,0.0
880,5,0,21,196,2.1,74.2,9,3.0966736389999996
880,5,30,43,430,2.4,64.86,11,10.1343455
880,6,0,60,571,2.8,57.54,14,18.67285421
880,6,30,72,674,2.0,50.51,16,28.05558127
880,7,0,84,737,1.3,40.71,18,37.531725099999996
880,7,30,92,792,1.3,38.2,19,47.00796897
880,8,0,101,829,1.4,30.39,21,56.10807874
880,8,30,107,860,1.5,28.56,21,64.64626463
880,9,0,369,108,1.7,27.14,22,42.22133426
880,9,30,411,229,1.8,27.14,22,56.01363679
880,10,0,450,194,2.0,26.19,23,57.88950417
880,10,30,478,155,2.1,26.19,23,57.88950417
880,11,0,385,30,2.2,27.15,24,38.84277354
880,11,30,378,618,2.0,27.14,23,90.44648626
880,12,0,145,902,1.9,28.25,23,94.29327665
880,12,30,505,367,1.5,30.02,23,80.03200496
880,13,0,497,169,1.2,31.4,23,61.36099794
880,13,30,149,871,1.2,33.38,22,87.35124933
880,14,0,374,520,1.2,34.58,22,76.84282836
880,14,30,127,5,1.4,36.78,21,12.38506086
880,15,0,84,0,1.6,37.32,21,7.881402365
880,15,30,324,117,1.4,37.31,20,37.81238175
880,16,0,247,381,1.3,37.39,20,44.38028925
880,16,30,220,271,1.1,39.78,20,33.5901555
880,17,0,180,172,1.0,41.21,20,23.73829425
880,17,30,137,152,0.9,43.88,19,17.54588862
880,18,0,92,134,0.9,55.21,18,11.63483478
880,18,30,52,92,0.8,62.78,16,6.099039407999999
880,19,0,18,0,0.7,63.11,15,1.688983324
880,19,30,0,0,0.7,67.4,14,0.0
880,20,0,0,0,0.8,66.38,14,0.0
880,20,30,0,0,0.8,70.93,13,0.0
880,21,0,0,0,0.8,71.02,13,0.0
880,21,30,0,0,0.8,75.91,12,0.0
880,22,0,0,0,0.9,74.63,12,0.0
880,22,30,0,0,0.9,79.79,11,0.0
880,23,0,0,0,0.9,77.48,11,0.0
880,23,30,0,0,0.9,77.47,11,0.0
881,0,0,0,0,0.9,75.06,11,0.0
881,0,30,0,0,0.9,75.04,10,0.0
881,1,0,0,0,1.0,73.14,10,0.0
881,1,30,0,0,1.1,78.24,10,0.0
881,2,0,0,0,1.2,76.91,10,0.0
881,2,30,0,0,1.2,82.31,9,0.0
881,3,0,0,0,1.2,80.74,9,0.0
881,3,30,0,0,1.2,80.73,9,0.0
881,4,0,0,0,1.3,78.82,9,0.0
881,4,30,0,0,1.2,73.63,10,0.0
881,5,0,21,176,1.1,74.93,11,3.002769036
881,5,30,46,365,1.6,65.57,13,9.571115902
881,6,0,68,491,2.1,57.57,15,17.64049249
881,6,30,89,568,1.9,50.59,17,26.3663267
881,7,0,94,658,1.7,40.17,19,35.2794338
881,7,30,83,819,2.0,37.73,20,47.57041575
881,8,0,91,851,2.3,30.74,22,56.48276272
881,8,30,166,734,2.6,30.73,22,62.29992433
881,9,0,258,611,3.0,29.28,23,67.08427145
881,9,30,109,910,3.3,29.27,23,79.28141171
881,10,0,118,913,3.6,28.59,24,84.72228142
881,10,30,459,416,3.8,28.59,24,78.24848583
881,11,0,490,251,4.0,28.09,24,67.83411901
881,11,30,506,228,4.1,29.83,24,67.83411901
881,12,0,405,32,4.2,31.1,24,40.90688228
881,12,30,117,3,4.3,31.1,24,11.25877494
881,13,0,114,3,4.4,32.39,24,10.97730557
881,13,30,39,0,4.3,34.42,23,3.6591420789999995
881,14,0,366,36,4.2,35.53,23,37.24818988
881,14,30,331,32,4.1,37.77,22,33.49559185
881,15,0,368,115,4.0,38.34,22,42.59663501
881,15,30,325,121,3.9,40.79,21,38.18727098
881,16,0,208,495,3.9,41.34,21,47.10076175
881,16,30,227,228,3.6,44.01,20,32.18274675
881,17,0,108,588,3.4,45.79,20,33.402501
881,17,30,99,497,2.6,48.77,19,24.676838
881,18,0,70,437,1.8,59.38,18,16.32630042
881,18,30,46,314,1.3,67.52,16,8.538655171
881,19,0,19,133,0.9,72.3,15,2.439642579
881,19,30,0,0,0.9,77.2,14,0.0
881,20,0,0,0,0.9,74.27,14,0.0
881,20,30,0,0,1.0,79.34,13,0.0
881,21,0,0,0,1.1,77.21,13,0.0
881,21,30,0,0,1.1,82.5,12,0.0
881,22,0,0,0,1.2,80.36,12,0.0
881,22,30,0,0,1.3,85.92,11,0.0
881,23,0,0,0,1.5,84.05,11,0.0
881,23,30,0,0,1.6,84.04,11,0.0
882,0,0,0,0,1.8,82.11,11,0.0
882,0,30,0,0,1.9,87.84,10,0.0
882,1,0,0,0,2.0,85.26,10,0.0
882,1,30,0,0,2.0,85.25,9,0.0
882,2,0,0,0,2.0,83.21,9,0.0
882,2,30,0,0,2.1,89.07,9,0.0
882,3,0,0,0,2.2,88.83,9,0.0
882,3,30,0,0,2.4,88.85,9,0.0
882,4,0,0,0,2.6,84.43,10,0.0
882,4,30,0,0,3.2,84.45,10,0.0
882,5,0,21,208,3.8,81.73,11,3.096605568
882,5,30,43,404,4.0,76.45,12,9.758892104
882,6,0,62,521,4.3,70.19,14,17.92218671
882,6,30,73,622,4.9,65.76,15,26.64840355
882,7,0,149,434,5.5,57.33,17,31.43316528
882,7,30,79,812,5.5,53.79,18,46.91465638
882,8,0,203,524,5.5,48.71,19,48.69687803
882,8,30,236,566,5.2,45.74,20,58.172895
882,9,0,299,516,5.0,42.39,21,64.27095976
882,9,30,102,908,4.7,42.38,21,78.53254499
882,10,0,108,915,4.5,40.1,22,84.06736778
882,10,30,447,448,4.3,40.09,22,79.84523435
882,11,0,486,104,4.1,40.97,22,54.70008417
882,11,30,270,18,4.0,40.96,22,26.92782874
882,12,0,511,220,4.0,39.62,22,67.74178519
882,12,30,508,214,4.1,42.14,22,66.61588295
882,13,0,126,906,4.2,43.99,22,90.82278126
882,13,30,453,393,4.2,46.8,21,75.71775843
882,14,0,334,498,4.2,48.47,21,71.40175237
882,14,30,381,64,4.0,51.6,20,40.533372
882,15,0,107,0,3.9,56.2,19,10.03962611
882,15,30,321,98,3.8,59.89,18,36.31194403
882,16,0,216,469,3.7,61.18,18,46.53933912
882,16,30,207,352,3.6,65.23,17,36.31234318
882,17,0,178,83,3.5,70.7,16,20.07991436
882,17,30,135,70,2.9,75.46,15,14.82552029
882,18,0,91,57,2.4,78.54,15,9.852402722
882,18,30,51,28,1.6,83.86,14,5.160839104
882,19,0,16,0,0.8,80.38,14,1.501335012
882,19,30,0,0,0.6,85.88,13,0.0
882,20,0,0,0,0.5,82.53,12,0.0
882,20,30,0,0,0.7,88.21,11,0.0
882,21,0,0,0,1.0,86.44,11,0.0
882,21,30,0,0,1.2,92.43,10,0.0
882,22,0,0,0,1.4,85.26,10,0.0
882,22,30,0,0,1.4,91.21,10,0.0
882,23,0,0,0,1.4,83.79,10,0.0
882,23,30,0,0,1.2,83.81,9,0.0
883,0,0,0,0,1.2,77.95,9,0.0
883,0,30,0,0,1.2,83.47,9,0.0
883,1,0,0,0,1.2,80.82,9,0.0
883,1,30,0,0,1.2,80.84,9,0.0
883,2,0,0,0,1.3,82.87,9,0.0
883,2,30,0,0,1.3,88.78,8,0.0
883,3,0,0,0,1.4,92.52,8,0.0
883,3,30,0,0,1.4,92.53,8,0.0
883,4,0,0,0,1.4,96.05,8,0.0
883,4,30,0,0,1.7,89.69,9,0.0
883,5,0,25,94,2.1,90.77,10,2.9089644760000004
883,5,30,56,291,2.3,84.85,11,9.47748977
883,6,0,81,438,2.6,81.44,12,17.73490969
883,6,30,99,549,2.6,76.25,13,26.74282384
883,7,0,105,659,2.7,73.74,15,36.50080627
883,7,30,116,719,2.8,69.11,16,45.88354262
883,8,0,118,781,3.0,56.53,17,55.17224235
883,8,30,125,816,3.1,56.53,18,63.71010336
883,9,0,127,849,3.3,49.52,19,71.59097869
883,9,30,131,870,3.4,49.51,19,78.44044323
883,10,0,375,523,3.5,44.36,20,77.5013085
883,10,30,463,278,3.5,41.67,20,66.9926565
883,11,0,451,363,3.6,38.35,21,74.0288865
883,11,30,494,365,3.6,38.34,21,79.00167608
883,12,0,510,222,3.7,37.68,22,67.83561038
883,12,30,510,189,3.8,37.67,22,64.64555402
883,13,0,356,25,3.9,34.5,23,35.65317923
883,13,30,395,38,4.0,34.5,23,40.34438703
883,14,0,369,44,4.1,33.71,23,38.18643144
883,14,30,123,882,4.1,33.7,23,78.249346
883,15,0,119,861,4.1,32.96,23,71.30635847
883,15,30,113,835,4.1,35.04,22,63.42582658
883,16,0,246,389,4.1,34.35,22,44.84843951
883,16,30,205,378,4.0,36.55,21,37.43666123
883,17,0,166,354,3.9,36.13,20,29.74323825
883,17,30,126,323,3.3,40.96,19,21.95581784
883,18,0,88,274,2.7,47.48,18,14.44971416
883,18,30,53,188,2.1,53.99,16,7.600341416
883,19,0,20,61,1.5,65.6,14,2.2520025180000003
883,19,30,0,0,1.5,70.09,13,0.0
883,20,0,0,0,1.5,69.8,13,0.0
883,20,30,0,0,1.5,74.61,12,0.0
883,21,0,0,0,1.5,75.37,12,0.0
883,21,30,0,0,1.4,80.59,11,0.0
883,22,0,0,0,1.3,81.8,11,0.0
883,22,30,0,0,1.1,87.5,10,0.0
883,23,0,0,0,1.0,88.07,10,0.0
883,23,30,0,0,1.0,88.05,9,0.0
884,0,0,0,0,1.0,87.15,9,0.0
884,0,30,0,0,1.0,93.27,9,0.0
884,1,0,0,0,1.0,91.02,9,0.0
884,1,30,0,0,1.0,90.99,8,0.0
884,2,0,0,0,1.1,88.1,8,0.0
884,2,30,0,0,1.1,88.08,8,0.0
884,3,0,0,0,1.2,85.27,8,0.0
884,3,30,0,0,1.2,85.25,8,0.0
884,4,0,0,0,1.2,83.01,8,0.0
884,4,30,0,0,1.1,77.53,9,0.0
884,5,0,22,196,1.0,78.09,11,3.284278633
884,5,30,43,430,1.5,68.32,13,10.32179166
884,6,0,58,585,2.0,56.66,15,18.95414619
884,6,30,69,686,1.6,53.12,17,28.33676393
884,7,0,78,760,1.3,44.25,19,38.00045396
884,7,30,85,812,1.1,41.55,20,47.57041575
884,8,0,91,852,0.9,34.02,21,56.67103605
884,8,30,96,881,1.4,34.01,22,65.20850514
884,9,0,101,903,1.9,31.62,23,72.99519327
884,9,30,105,921,2.3,29.75,23,79.84435665
884,10,0,108,932,2.8,28.35,24,85.56668954
884,10,30,110,941,3.0,28.35,24,90.07019952
884,11,0,102,962,3.3,27.38,25,93.72827103
884,11,30,103,964,3.4,27.38,25,95.60471289
884,12,0,105,960,3.6,28.17,26,95.97894617
884,12,30,105,957,3.6,28.16,26,95.13455661
884,13,0,107,948,3.7,27.23,26,92.78903007
884,13,30,105,939,3.7,27.22,26,89.22382972
884,14,0,105,925,3.7,27.8,26,84.43895558
884,14,30,102,910,3.6,29.5,26,78.52822868
884,15,0,99,890,3.6,29.8,26,71.49164905
884,15,30,94,865,3.5,31.64,25,63.70520123
884,16,0,89,834,3.5,31.8,25,55.16739076
884,16,30,83,794,3.3,33.79,24,46.16097725
884,17,0,77,737,3.2,34.38,23,36.68524495
884,17,30,68,666,2.7,38.87,22,27.30312949
884,18,0,57,560,2.2,47.18,21,18.10846019
884,18,30,42,413,1.8,53.49,19,9.758141262999999
884,19,0,21,186,1.4,61.1,17,3.0025710119999998
884,19,30,0,0,1.4,65.18,16,0.0
884,20,0,0,0,1.4,62.01,16,0.0
884,20,30,0,0,1.4,66.17,15,0.0
884,21,0,0,0,1.5,64.14,15,0.0
884,21,30,0,0,1.6,68.47,14,0.0
884,22,0,0,0,1.7,67.22,14,0.0
884,22,30,0,0,1.7,67.2,13,0.0
884,23,0,0,0,1.8,66.42,13,0.0
884,23,30,0,0,1.8,70.93,13,0.0
885,0,0,0,0,1.9,70.18,13,0.0
885,0,30,0,0,1.9,70.16,12,0.0
885,1,0,0,0,1.9,69.35,12,0.0
885,1,30,0,0,1.9,74.1,12,0.0
885,2,0,0,0,2.0,73.64,12,0.0
885,2,30,0,0,2.1,78.74,11,0.0
885,3,0,0,0,2.3,78.6,11,0.0
885,3,30,0,0,2.4,78.59,11,0.0
885,4,0,0,0,2.5,77.89,11,0.0
885,4,30,0,0,2.9,72.84,12,0.0
885,5,0,21,240,3.4,66.51,14,3.471837215
885,5,30,40,466,3.5,62.3,15,10.50922957
885,6,0,54,600,3.6,56.62,17,19.04755986
885,6,30,65,695,2.8,49.86,19,28.33614098
885,7,0,76,752,2.0,43.33,21,37.62431367
885,7,30,83,802,2.0,40.73,22,46.91259363
885,8,0,95,825,2.0,34.38,24,55.5432897
885,8,30,101,854,2.3,32.36,25,63.98666751
885,9,0,117,856,2.6,30.65,26,71.11636481
885,9,30,254,17,2.8,30.65,26,25.14404455
885,10,0,252,16,3.0,29.49,27,25.04994811
885,10,30,264,17,3.0,29.49,27,26.36342854
885,11,0,138,8,3.1,30.05,27,13.6039044
885,11,30,332,21,2.9,30.05,26,33.1188348
885,12,0,123,4,2.8,30.69,26,11.91527484
885,12,30,504,238,2.5,32.58,26,68.48937508
885,13,0,473,445,2.3,33.38,26,83.31310283
885,13,30,290,19,2.0,35.45,25,28.80338259
885,14,0,334,26,1.7,35.83,24,33.40103232
885,14,30,32,0,1.5,38.08,23,3.0023729880000003
885,15,0,72,0,1.3,40.87,23,6.755339222999999
885,15,30,22,0,1.3,43.47,22,2.06415412
885,16,0,76,0,1.4,44.02,21,7.130792616
885,16,30,234,154,1.7,46.83,20,29.4617565
885,17,0,178,244,2.0,50.84,20,26.55311175
885,17,30,139,212,2.1,54.14,19,19.70393909
885,18,0,93,204,2.2,57.92,19,13.41744424
885,18,30,55,146,2.0,61.7,17,7.224936498
885,19,0,21,69,1.9,64.87,16,2.345784388
885,19,30,0,0,1.8,69.2,15,0.0
885,20,0,0,0,1.8,70.25,15,0.0
885,20,30,0,0,1.8,70.27,14,0.0
885,21,0,0,0,1.9,67.97,14,0.0
885,21,30,0,0,1.9,72.57,14,0.0
885,22,0,0,0,1.9,72.11,14,0.0
885,22,30,0,0,1.8,72.1,14,0.0
885,23,0,0,0,1.8,72.2,14,0.0
885,23,30,0,0,1.7,72.18,14,0.0
886,0,0,0,0,1.7,70.15,14,0.0
886,0,30,0,0,1.7,70.14,13,0.0
886,1,0,0,0,1.7,67.89,13,0.0
886,1,30,0,0,1.6,72.51,13,0.0
886,2,0,0,0,1.6,71.28,13,0.0
886,2,30,0,0,1.5,76.2,12,0.0
886,3,0,0,0,1.5,75.31,12,0.0
886,3,30,0,0,1.4,75.34,12,0.0
886,4,0,0,0,1.3,74.22,12,0.0
886,4,30,0,0,1.3,74.24,12,0.0
886,5,0,24,168,1.3,74.72,13,3.284206437
886,5,30,48,380,1.8,69.98,14,10.04017789
886,6,0,67,521,2.3,65.38,16,18.390949600000003
886,6,30,118,368,2.4,61.32,17,22.80077362
886,7,0,166,370,2.6,54.53,18,30.58835596
886,7,30,220,304,2.4,51.18,19,35.46709036
